date,station,lon,lat,nearest1,dist1,nearest2,dist2,med05,std05,med1,std1,med2,std2
20020601,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.4172E1,0.58972278590424,1.418E1,1.02915212835725,1.4222E1,0.141929342292689,1.4445E1,0.434786078422776,1.5366E1,0.991879999404988
20020602,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.4092E1,0.58972278590424,1.4097E1,1.02915212835725,1.4137E1,0.0761719784898418,1.4271E1,0.492510822742569,1.5307E1,1.0159754838318
20020603,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.4413E1,0.58972278590424,1.4412E1,1.02915212835725,1.4412E1,0.157626034671565,1.4547E1,0.452179588730786,1.54285E1,0.945497769646686
20020604,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.46E1,0.58972278590424,1.4597E1,1.02915212835725,1.4619E1,0.140963874849608,1.4698E1,0.443184387329072,1.5472E1,0.907677580878857
20020605,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.458E1,0.58972278590424,1.4577E1,1.02915212835725,1.4626E1,0.0845352970934071,1.4718E1,0.42570957085701,1.5374E1,0.86448209679693
20020606,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.4395E1,0.58972278590424,1.4394E1,1.02915212835725,1.4442E1,0.0953180583293629,1.4562E1,0.456420505619603,1.5268E1,0.862971843457516
20020607,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.4329E1,0.58972278590424,1.4328E1,1.02915212835725,1.4311E1,0.0777710390627899,1.4414E1,0.400860760586118,1.5194E1,0.851401559797915
20020608,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.4327E1,0.58972278590424,1.4331E1,1.02915212835725,1.4243E1,0.0671162207769987,1.4304E1,0.447072928972814,1.5298E1,0.866317628218615
20020609,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.4415E1,0.58972278590424,1.4422E1,1.02915212835725,1.4166E1,0.108846436412522,1.4304E1,0.449191146971971,1.5298E1,0.854038524090998
20020610,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.4432E1,0.58972278590424,1.4436E1,1.02915212835725,1.4162E1,0.126904617672177,1.4315E1,0.409039954151714,1.5214E1,0.860908322124548
20020611,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.4488E1,0.58972278590424,1.4489E1,1.02915212835725,1.4378E1,0.109014249662626,1.4456E1,0.262888793634412,1.5121E1,0.8069131212506
20020612,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.4505E1,0.58972278590424,1.45E1,1.02915212835725,1.4486E1,0.0744749121375194,1.4592E1,0.218325754717363,1.50025E1,0.719848677499775
20020613,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.4673E1,0.58972278590424,1.4666E1,1.02915212835725,1.4639E1,0.0897620452414254,1.4795E1,0.221142345465971,1.5149E1,0.671232722176665
20020614,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.4775E1,0.58972278590424,1.4774E1,1.02915212835725,1.4729E1,0.0494580114542602,1.478E1,0.192114565448891,1.5203E1,0.706819622394709
20020615,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.4826E1,0.58972278590424,1.4826E1,1.02915212835725,1.4774E1,0.0647293445233175,1.481E1,0.16651583370438,1.5232E1,0.770569978132631
20020616,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.4837E1,0.58972278590424,1.4835E1,1.02915212835725,1.4756E1,0.0695400051158253,1.4806E1,0.206910453372037,1.5333E1,0.809743547108369
20020617,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.4848E1,0.58972278590424,1.4845E1,1.02915212835725,1.4751E1,0.0808547191121698,1.4795E1,0.346414396205536,1.5336E1,0.81313940350091
20020618,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.4595E1,0.58972278590424,1.4588E1,1.02915212835725,1.4513E1,0.160316755326997,1.4623E1,0.45014737912755,1.5304E1,0.830201603311061
20020619,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.4374E1,0.58972278590424,1.4368E1,1.02915212835725,1.4349E1,0.145785915447407,1.4522E1,0.437326743015359,1.52115E1,0.824841421445684
20020620,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.3936E1,0.58972278590424,1.3932E1,1.02915212835725,1.3907E1,0.112411680009634,1.4069E1,0.306179492493487,1.4797E1,0.865978389116748
20020621,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.384E1,0.58972278590424,1.3835E1,1.02915212835725,1.3752E1,0.080804183835459,1.3776E1,0.378689205531266,1.468E1,0.961051167608252
20020622,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.3724E1,0.58972278590424,1.3717E1,1.02915212835725,1.3652E1,0.0772182765100178,1.3714E1,0.319059413839123,1.4511E1,0.952744662719843
20020623,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.3811E1,0.58972278590424,1.3805E1,1.02915212835725,1.3758E1,0.0466700273148495,1.3798E1,0.29437994515568,1.4565E1,0.893235369455358
20020624,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.3788E1,0.58972278590424,1.3785E1,1.02915212835725,1.3789E1,0.0530304363319825,1.3867E1,0.31915771055312,1.463E1,0.892701995023296
20020625,Port Nolloth,1.68674223866667E1,-2.925710112E1,1.3703E1,0.58972278590424,1.3704E1,1.02915212835725,1.3756E1,0.0463281487596524,1.3811E1,0.311236683313992,1.4622E1,0.885069287974492
