date,station,lon,lat,nearest1,dist1,climnear1,nearest2,dist2,climnear2,med05,std05,clim05,med1,std1,clim1,med2,std2,clim2
19910901,Hout Bay,1.8349713E1,-3.4050165E1,1.35799935929477E1,7.24796845738514,1.56674935462885E1,1.39099935855717E1,1.49047221571504E1,1.59599935397506E1,1.38699935864657E1,0.588507987357853,1.78787434968632E1,1.45299935717136E1,0.818034414946625,1.9034993471019E1,1.4849993564561E1,1.07463457518122,1.99812434498687E1
19910902,Hout Bay,1.8349713E1,-3.4050165E1,1.34899935949594E1,7.24796845738514,1.56674935462885E1,1.38499935869128E1,1.49047221571504E1,1.59599935397506E1,1.37799935884774E1,0.591769930810855,1.78787434968632E1,1.44899935726077E1,0.826799923895259,1.9034993471019E1,1.4869993564114E1,1.08383303864451,1.99812434498687E1
19910903,Hout Bay,1.8349713E1,-3.4050165E1,1.37399935893715E1,7.24796845738514,1.56674935462885E1,1.41399935804308E1,1.49047221571504E1,1.59599935397506E1,1.39699935842306E1,0.593481803361458,1.78787434968632E1,1.4599993570149E1,0.792882162764548,1.9034993471019E1,1.49799935616553E1,1.0304821352091,1.99812434498687E1
19910904,Hout Bay,1.8349713E1,-3.4050165E1,1.4289993577078E1,7.24796845738514,1.56674935462885E1,1.46799935683608E1,1.49047221571504E1,1.59599935397506E1,1.44799935728312E1,0.490308395386524,1.78787434968632E1,1.4849993564561E1,0.675987958348405,1.9034993471019E1,1.50449935602025E1,0.960674003976845,1.99812434498687E1
19910905,Hout Bay,1.8349713E1,-3.4050165E1,1.46499935690314E1,7.24796845738514,1.56674935462885E1,1.50599935598672E1,1.49047221571504E1,1.59599935397506E1,1.46899935681373E1,0.458974571462874,1.78787434968632E1,1.49099935632199E1,0.641548292536431,1.9034993471019E1,1.50999935589731E1,1.01936127350442,1.99812434498687E1
19910906,Hout Bay,1.8349713E1,-3.4050165E1,1.46499935690314E1,7.24796845738514,1.56674935462885E1,1.50599935598672E1,1.49047221571504E1,1.59599935397506E1,1.46999935679138E1,0.451494914206082,1.78787434968632E1,1.49199935629964E1,0.630517781188591,1.9034993471019E1,1.50999935589731E1,0.993915942294513,1.99812434498687E1
19910907,Hout Bay,1.8349713E1,-3.4050165E1,1.46499935690314E1,7.24796845738514,1.56674935462885E1,1.50599935598672E1,1.49047221571504E1,1.59599935397506E1,1.47199935674668E1,0.44793674147552,1.78787434968632E1,1.49499935623259E1,0.630905105421919,1.9034993471019E1,1.51199935585261E1,0.987356204486354,1.99812434498687E1
19910908,Hout Bay,1.8349713E1,-3.4050165E1,1.38899935860187E1,7.24796845738514,1.56674935462885E1,1.46399935692549E1,1.49047221571504E1,1.59599935397506E1,1.40999935813248E1,0.762638604232923,1.78787434968632E1,1.47799935661257E1,0.885559502131646,1.9034993471019E1,1.50049935610966E1,1.18219624840544,1.99812434498687E1
19910909,Hout Bay,1.8349713E1,-3.4050165E1,1.36499935913831E1,7.24796845738514,1.56674935462885E1,1.43799935750664E1,1.49047221571504E1,1.59599935397506E1,1.40699935819954E1,0.800598716386859,1.78787434968632E1,1.46299935694784E1,0.990632645317579,1.9034993471019E1,1.50599935598672E1,1.23054178763329,1.99812434498687E1
19910910,Hout Bay,1.8349713E1,-3.4050165E1,1.35999935925007E1,7.24796845738514,1.56674935462885E1,1.43299935761839E1,1.49047221571504E1,1.59599935397506E1,1.4019993583113E1,0.80939749446548,1.78787434968632E1,1.46099935699255E1,0.997257534466259,1.9034993471019E1,1.49949935613201E1,1.21743063470329,1.99812434498687E1
19910911,Hout Bay,1.8349713E1,-3.4050165E1,1.43199935764075E1,7.24796845738514,1.56674935462885E1,1.49499935623259E1,1.49047221571504E1,1.59599935397506E1,1.49499935623259E1,0.933802777724383,1.78787434968632E1,1.52999935545027E1,1.08472931747744,1.9034993471019E1,1.53699935529381E1,1.21801281947246,1.99812434498687E1
19910912,Hout Bay,1.8349713E1,-3.4050165E1,1.47299935672432E1,7.24796845738514,1.56674935462885E1,1.544999355115E1,1.49047221571504E1,1.59599935397506E1,1.52999935545027E1,0.959826351733914,1.78787434968632E1,1.55399935491383E1,1.08981171672452,1.9034993471019E1,1.55049935499207E1,1.2176946953152,1.99812434498687E1
19910913,Hout Bay,1.8349713E1,-3.4050165E1,1.47899935659021E1,7.24796845738514,1.56674935462885E1,1.55099935498089E1,1.49047221571504E1,1.59599935397506E1,1.53499935533852E1,0.948541490805181,1.78787434968632E1,1.55899935480207E1,1.07602345646058,1.9034993471019E1,1.55249935494736E1,1.19370149858178,1.99812434498687E1
19910914,Hout Bay,1.8349713E1,-3.4050165E1,1.45399935714901E1,7.24796845738514,1.56674935462885E1,1.52099935565144E1,1.49047221571504E1,1.59599935397506E1,1.52099935565144E1,0.860079822030781,1.78787434968632E1,1.55499935489148E1,0.971634389035185,1.9034993471019E1,1.55149935496971E1,1.08130229522183,1.99812434498687E1
19910915,Hout Bay,1.8349713E1,-3.4050165E1,1.44199935741723E1,7.24796845738514,1.56674935462885E1,1.51199935585261E1,1.49047221571504E1,1.59599935397506E1,1.51199935585261E1,0.869683831164254,1.78787434968632E1,1.55699935484678E1,0.981456316899205,1.9034993471019E1,1.54599935509265E1,1.07804761406238,1.99812434498687E1
19910916,Hout Bay,1.8349713E1,-3.4050165E1,1.44299935739488E1,7.24796845738514,1.56674935462885E1,1.51099935587496E1,1.49047221571504E1,1.59599935397506E1,1.51099935587496E1,0.867995180278297,1.78787434968632E1,1.55999935477972E1,0.982005422983208,1.9034993471019E1,1.54899935502559E1,1.07657260700748,1.99812434498687E1
